X [ m ], Y [ m ], Z [ m ], Pressure [ Pa ], Velocity [ m s^-1 ]
2.97658611e-02, -2.09438708e-02, -4.85388011e-01, 1.20180351e+02, 0.00000000e+00
2.72791814e-02, -2.22479627e-02, -4.85192269e-01, 1.16624352e+02, 0.00000000e+00
2.70672757e-02, -2.20425036e-02, -4.85043854e-01, 1.20053101e+02, 0.00000000e+00
2.74581742e-02, -2.20461804e-02, -4.85787541e-01, 1.16608025e+02, 0.00000000e+00
2.91985571e-02, -2.06743497e-02, -4.85987693e-01, 1.17114349e+02, 0.00000000e+00
2.89992783e-02, -2.05048621e-02, -4.85772043e-01, 1.16536705e+02, 0.00000000e+00
2.88107842e-02, -2.03240477e-02, -4.85580832e-01, 1.17822487e+02, 0.00000000e+00
2.86325496e-02, -2.01349538e-02, -4.85397577e-01, 1.21597237e+02, 0.00000000e+00
2.88803075e-02, -2.06911154e-02, -4.84029651e-01, 1.30183197e+02, 0.00000000e+00
2.90147699e-02, -2.05530860e-02, -4.84295309e-01, 1.28124649e+02, 0.00000000e+00
2.92332210e-02, -2.07138974e-02, -4.84462380e-01, 1.26106812e+02, 0.00000000e+00
2.93702278e-02, -2.13196538e-02, -4.84293044e-01, 1.25119911e+02, 0.00000000e+00
2.95792036e-02, -2.14846563e-02, -4.84465331e-01, 1.22043365e+02, 0.00000000e+00
2.94476505e-02, -2.08756961e-02, -4.84630078e-01, 1.24563591e+02, 0.00000000e+00
2.96551920e-02, -2.10509766e-02, -4.84803826e-01, 1.23264793e+02, 0.00000000e+00
2.97368597e-02, -2.13411860e-02, -4.84698027e-01, 1.21971184e+02, 0.00000000e+00
3.01625580e-02, -2.16862913e-02, -4.85039175e-01, 1.19403008e+02, 0.00000000e+00
2.97932923e-02, -2.16625333e-02, -4.84625757e-01, 1.18578041e+02, 0.00000000e+00
2.95858402e-02, -2.22004373e-02, -4.84440744e-01, 1.12936707e+02, 0.00000000e+00
2.93538775e-02, -2.19850149e-02, -4.84285951e-01, 1.17279350e+02, 0.00000000e+00
2.93799620e-02, -2.16440596e-02, -4.84276682e-01, 1.21797203e+02, 0.00000000e+00
3.30001563e-02, -2.41588149e-02, -4.90863591e-01, 1.24133339e+02, 0.00000000e+00
3.31612825e-02, -2.40000132e-02, -4.90673810e-01, 1.22775513e+02, 0.00000000e+00
3.34124081e-02, -2.33880021e-02, -4.90147531e-01, 1.18716850e+02, 0.00000000e+00
3.32290977e-02, -2.31713615e-02, -4.90361065e-01, 1.18431679e+02, 0.00000000e+00
3.28639224e-02, -2.50563677e-02, -4.90741134e-01, 1.27894180e+02, 0.00000000e+00
3.31418738e-02, -2.42961086e-02, -4.90707755e-01, 1.24505455e+02, 0.00000000e+00
3.28034721e-02, -2.42657512e-02, -4.91042525e-01, 1.24928925e+02, 0.00000000e+00
3.32144834e-02, -2.50924733e-02, -4.89951253e-01, 1.25156342e+02, 0.00000000e+00
3.34064104e-02, -2.44989041e-02, -4.90149230e-01, 1.23875374e+02, 0.00000000e+00
3.34042870e-02, -2.53175590e-02, -4.88316745e-01, 1.43846863e+02, 0.00000000e+00
3.34096774e-02, -2.48702429e-02, -4.88599747e-01, 1.29029694e+02, 0.00000000e+00
3.34180631e-02, -2.45292056e-02, -4.88173455e-01, 1.29597122e+02, 0.00000000e+00
3.34319472e-02, -2.44558770e-02, -4.88630533e-01, 1.22831993e+02, 0.00000000e+00
3.33981514e-02, -2.41004881e-02, -4.88603592e-01, 1.20632530e+02, 0.00000000e+00
3.34324129e-02, -2.37299539e-02, -4.88984913e-01, 1.18442871e+02, 0.00000000e+00
3.33492719e-02, -2.52283346e-02, -4.88603234e-01, 1.37427765e+02, 0.00000000e+00
3.33599485e-02, -2.30180733e-02, -4.89433587e-01, 1.17285667e+02, 0.00000000e+00
3.28560658e-02, -2.25545745e-02, -4.89187270e-01, 1.16847626e+02, 0.00000000e+00
3.27674188e-02, -2.24509817e-02, -4.89283562e-01, 1.16867104e+02, 0.00000000e+00
3.28205414e-02, -2.24044416e-02, -4.89616096e-01, 1.17033257e+02, 0.00000000e+00
3.30140069e-02, -2.25932654e-02, -4.89419550e-01, 1.16870323e+02, 0.00000000e+00
3.33862901e-02, -2.29918323e-02, -4.89759356e-01, 1.17502831e+02, 0.00000000e+00
3.32294852e-02, -2.27676388e-02, -4.89947975e-01, 1.17432137e+02, 0.00000000e+00
3.30575183e-02, -2.25455686e-02, -4.89770204e-01, 1.17160484e+02, 0.00000000e+00
3.32301222e-02, -2.27639079e-02, -4.89590794e-01, 1.17093811e+02, 0.00000000e+00
3.30069885e-02, -2.33702119e-02, -4.88258064e-01, 1.19483185e+02, 0.00000000e+00
3.28239240e-02, -2.31771339e-02, -4.88068521e-01, 1.20043861e+02, 0.00000000e+00
3.33356000e-02, -2.38117781e-02, -4.88660365e-01, 1.19126259e+02, 0.00000000e+00
3.31783518e-02, -2.35782694e-02, -4.88461256e-01, 1.19215050e+02, 0.00000000e+00
3.24270464e-02, -2.24045087e-02, -4.88839120e-01, 1.17703697e+02, 0.00000000e+00
3.24116871e-02, -2.50643510e-02, -4.91101444e-01, 1.27572227e+02, 0.00000000e+00
3.22331265e-02, -2.48713307e-02, -4.91304308e-01, 1.27015442e+02, 0.00000000e+00
3.08931917e-02, -2.16873605e-02, -4.88801360e-01, 1.17668396e+02, 0.00000000e+00
3.10653541e-02, -2.18862798e-02, -4.89347875e-01, 1.19526405e+02, 0.00000000e+00
3.06681059e-02, -2.18689647e-02, -4.89759356e-01, 1.21142891e+02, 0.00000000e+00
3.12988572e-02, -2.20232829e-02, -4.89954650e-01, 1.19916534e+02, 0.00000000e+00
3.07378713e-02, -2.02934258e-02, -4.87448663e-01, 8.41410599e+01, 0.00000000e+00
3.05807590e-02, -2.04752237e-02, -4.87262428e-01, 1.01236275e+02, 0.00000000e+00
3.01455799e-02, -2.01336145e-02, -4.87368464e-01, 8.89033737e+01, 0.00000000e+00
3.09103187e-02, -2.08952669e-02, -4.87307787e-01, 1.13957489e+02, 0.00000000e+00
3.10606807e-02, -2.11284831e-02, -4.87774462e-01, 1.10246498e+02, 0.00000000e+00
3.01698782e-02, -2.17195395e-02, -4.89242613e-01, 1.16950684e+02, 0.00000000e+00
3.11379060e-02, -2.03453824e-02, -4.87868845e-01, 7.80053024e+01, 0.00000000e+00
2.98130512e-02, -2.04940215e-02, -4.88823056e-01, 9.22254257e+01, 0.00000000e+00
2.99527235e-02, -1.99302267e-02, -4.87475544e-01, 8.97771683e+01, 0.00000000e+00
2.99897343e-02, -1.97719950e-02, -4.87504959e-01, 8.99820786e+01, 0.00000000e+00
2.82384884e-02, -2.23946758e-02, -4.88059223e-01, 1.24979881e+02, 0.00000000e+00
2.80560125e-02, -2.25995928e-02, -4.87887263e-01, 1.24587952e+02, 0.00000000e+00
2.78534982e-02, -2.27812342e-02, -4.88077909e-01, 1.26008934e+02, 0.00000000e+00
2.78346539e-02, -2.27594692e-02, -4.88448322e-01, 1.27807747e+02, 0.00000000e+00
2.84266118e-02, -2.22179238e-02, -4.88225073e-01, 1.24954445e+02, 0.00000000e+00
2.86437646e-02, -2.20581573e-02, -4.88396704e-01, 1.24216179e+02, 0.00000000e+00
2.86451317e-02, -2.20405757e-02, -4.88768339e-01, 1.26753853e+02, 0.00000000e+00
2.79006157e-02, -2.28352789e-02, -4.87724870e-01, 1.24110382e+02, 0.00000000e+00
2.82606240e-02, -2.24278364e-02, -4.87689734e-01, 1.23093468e+02, 0.00000000e+00
2.82788891e-02, -2.24436987e-02, -4.87326294e-01, 1.22385689e+02, 0.00000000e+00
3.14666219e-02, -2.18588561e-02, -4.87496823e-01, 1.26520935e+02, 0.00000000e+00
3.12787108e-02, -2.16530859e-02, -4.87691373e-01, 1.25555420e+02, 0.00000000e+00
3.12951915e-02, -2.16372963e-02, -4.87311006e-01, 1.27334679e+02, 0.00000000e+00
3.12493388e-02, -2.16921344e-02, -4.88046408e-01, 1.23893227e+02, 0.00000000e+00
3.10594402e-02, -2.15046778e-02, -4.88222271e-01, 1.18192467e+02, 0.00000000e+00
3.14464197e-02, -2.18918156e-02, -4.88221914e-01, 1.23192902e+02, 0.00000000e+00
3.14582661e-02, -2.18687933e-02, -4.87866759e-01, 1.25014534e+02, 0.00000000e+00
3.16652730e-02, -2.20440831e-02, -4.87681985e-01, 1.24726067e+02, 0.00000000e+00
3.18791121e-02, -2.22037490e-02, -4.87859994e-01, 1.22953857e+02, 0.00000000e+00
3.16762403e-02, -2.20400635e-02, -4.88058120e-01, 1.23089790e+02, 0.00000000e+00
3.11199091e-02, -2.14321706e-02, -4.87899929e-01, 1.19885262e+02, 0.00000000e+00
2.91969161e-02, -2.18663309e-02, -4.89408880e-01, 1.26568687e+02, 0.00000000e+00
2.85789128e-02, -2.20005754e-02, -4.89528984e-01, 1.30781631e+02, 0.00000000e+00
2.92337425e-02, -2.18672194e-02, -4.89766061e-01, 1.28664352e+02, 0.00000000e+00
2.96058133e-02, -2.18986925e-02, -4.90200877e-01, 1.27932152e+02, 0.00000000e+00
2.86329743e-02, -2.20247116e-02, -4.89152014e-01, 1.29497864e+02, 0.00000000e+00
2.91974433e-02, -2.18267776e-02, -4.89043474e-01, 1.21938454e+02, 0.00000000e+00
2.94117164e-02, -2.16843560e-02, -4.88807201e-01, 1.13232491e+02, 0.00000000e+00
2.98264939e-02, -2.08596401e-02, -4.86505270e-01, 1.21503448e+02, 0.00000000e+00
2.91759260e-02, -2.10499913e-02, -4.86778587e-01, 1.21603508e+02, 0.00000000e+00
2.93998215e-02, -2.08874978e-02, -4.86553103e-01, 1.20746178e+02, 0.00000000e+00
2.94323154e-02, -2.09042449e-02, -4.86940891e-01, 1.21525322e+02, 0.00000000e+00
2.96995118e-02, -2.06112657e-02, -4.87216145e-01, 1.11198212e+02, 0.00000000e+00
2.97689456e-02, -2.04898883e-02, -4.87287492e-01, 1.04584053e+02, 0.00000000e+00
2.96207219e-02, -2.07185280e-02, -4.87132102e-01, 1.16601097e+02, 0.00000000e+00
3.07478327e-02, -2.10970826e-02, -4.86734837e-01, 1.24565697e+02, 0.00000000e+00
3.03520095e-02, -2.10530050e-02, -4.86376494e-01, 1.22587914e+02, 0.00000000e+00
3.05727106e-02, -2.08495706e-02, -4.86881614e-01, 1.22372192e+02, 0.00000000e+00
3.01481802e-02, -2.08966527e-02, -4.86527026e-01, 1.22404503e+02, 0.00000000e+00
3.11365686e-02, -2.14155931e-02, -4.87086773e-01, 1.26765015e+02, 0.00000000e+00
2.86134910e-02, -2.12646369e-02, -4.86563414e-01, 1.20247124e+02, 0.00000000e+00
2.90162172e-02, -2.12830529e-02, -4.86934274e-01, 1.22764687e+02, 0.00000000e+00
2.92439852e-02, -2.11151075e-02, -4.87104058e-01, 1.21535400e+02, 0.00000000e+00
2.86471099e-02, -2.16519218e-02, -4.86881942e-01, 1.23832809e+02, 0.00000000e+00
2.84347627e-02, -2.10811608e-02, -4.86375898e-01, 1.17949974e+02, 0.00000000e+00
2.94109676e-02, -2.09110156e-02, -4.87291515e-01, 1.15614113e+02, 0.00000000e+00
2.94398572e-02, -2.05079038e-02, -4.87698227e-01, 9.47946625e+01, 0.00000000e+00
2.93859541e-02, -2.09765639e-02, -4.87676084e-01, 1.05171135e+02, 0.00000000e+00
2.94044949e-02, -2.08258703e-02, -4.87693399e-01, 1.00765190e+02, 0.00000000e+00
2.93970909e-02, -2.09083743e-02, -4.87821519e-01, 9.93369293e+01, 0.00000000e+00
2.93673612e-02, -2.05332953e-02, -4.88463491e-01, 9.34700623e+01, 0.00000000e+00
2.96089780e-02, -2.06847508e-02, -4.88624722e-01, 9.17314224e+01, 0.00000000e+00
2.94071417e-02, -2.09310316e-02, -4.88001406e-01, 9.58521347e+01, 0.00000000e+00
2.91966945e-02, -1.99674089e-02, -4.88246262e-01, 9.61752701e+01, 0.00000000e+00
3.05694863e-02, -2.19928920e-02, -4.90385920e-01, 1.23799644e+02, 0.00000000e+00
3.11289281e-02, -2.21719816e-02, -4.90565628e-01, 1.21892937e+02, 0.00000000e+00
3.08932494e-02, -2.20414288e-02, -4.90336031e-01, 1.22147270e+02, 0.00000000e+00
3.22191864e-02, -2.34020501e-02, -4.91281748e-01, 1.22214088e+02, 0.00000000e+00
3.28405686e-02, -2.31637936e-02, -4.90750432e-01, 1.19243019e+02, 0.00000000e+00
3.16473246e-02, -2.20755022e-02, -4.89867687e-01, 1.19001839e+02, 0.00000000e+00
3.28259207e-02, -2.24013813e-02, -4.89944041e-01, 1.17391808e+02, 0.00000000e+00
3.16960514e-02, -2.20612846e-02, -4.89513844e-01, 1.18635841e+02, 0.00000000e+00
3.16906683e-02, -2.20553335e-02, -4.89150733e-01, 1.18817886e+02, 0.00000000e+00
3.16819474e-02, -2.20431816e-02, -4.88440186e-01, 1.21250053e+02, 0.00000000e+00
3.16614620e-02, -2.20377073e-02, -4.88779336e-01, 1.19885963e+02, 0.00000000e+00
3.19043063e-02, -2.21892595e-02, -4.88225132e-01, 1.21389687e+02, 0.00000000e+00
2.95477696e-02, -2.37773154e-02, -4.91693497e-01, 1.27975807e+02, 0.00000000e+00
2.92071830e-02, -2.33318917e-02, -4.91635382e-01, 1.28504303e+02, 0.00000000e+00
3.07575800e-02, -2.52653230e-02, -4.91281837e-01, 1.26418617e+02, 0.00000000e+00
3.09250392e-02, -2.50893645e-02, -4.91496414e-01, 1.26230431e+02, 0.00000000e+00
3.05892751e-02, -2.50489581e-02, -4.91449744e-01, 1.26472900e+02, 0.00000000e+00
3.07403374e-02, -2.48823687e-02, -4.91669744e-01, 1.26338402e+02, 0.00000000e+00
3.00170574e-02, -2.48939339e-02, -4.91268158e-01, 1.27096085e+02, 0.00000000e+00
3.01422048e-02, -2.51120981e-02, -4.91144538e-01, 1.26671684e+02, 0.00000000e+00
3.04299016e-02, -2.48417556e-02, -4.91603285e-01, 1.26744057e+02, 0.00000000e+00
3.05588637e-02, -2.46856306e-02, -4.91839886e-01, 1.26663574e+02, 0.00000000e+00
2.96023209e-02, -2.44587567e-02, -4.91247177e-01, 1.27320229e+02, 0.00000000e+00
2.94391029e-02, -2.42889579e-02, -4.91230369e-01, 1.27430786e+02, 0.00000000e+00
2.93549858e-02, -2.43678540e-02, -4.91111875e-01, 1.27368797e+02, 0.00000000e+00
2.97559332e-02, -2.43519712e-02, -4.91463393e-01, 1.27408852e+02, 0.00000000e+00
2.98110135e-02, -2.39169877e-02, -4.91850883e-01, 1.27720184e+02, 0.00000000e+00
3.20812985e-02, -2.43041664e-02, -4.91500229e-01, 1.24795036e+02, 0.00000000e+00
3.18748839e-02, -2.41199806e-02, -4.91625041e-01, 1.24643837e+02, 0.00000000e+00
3.20769288e-02, -2.39503756e-02, -4.91507113e-01, 1.24074158e+02, 0.00000000e+00
3.14965360e-02, -2.33688504e-02, -4.91695583e-01, 1.24934410e+02, 0.00000000e+00
3.18208933e-02, -2.38113850e-02, -4.91629422e-01, 1.24424622e+02, 0.00000000e+00
3.20159942e-02, -2.46504340e-02, -4.91460651e-01, 1.25777367e+02, 0.00000000e+00
3.18063647e-02, -2.52364893e-02, -4.91274953e-01, 1.27036690e+02, 0.00000000e+00
3.16084288e-02, -2.50327364e-02, -4.91442829e-01, 1.26114265e+02, 0.00000000e+00
3.11074145e-02, -2.52942555e-02, -4.91318822e-01, 1.26262962e+02, 0.00000000e+00
3.12657058e-02, -2.50815861e-02, -4.91489977e-01, 1.25948944e+02, 0.00000000e+00
3.10761854e-02, -2.48803422e-02, -4.91673768e-01, 1.25934669e+02, 0.00000000e+00
3.08899991e-02, -2.46815924e-02, -4.91864234e-01, 1.26258446e+02, 0.00000000e+00
3.14642861e-02, -2.52802745e-02, -4.91309136e-01, 1.26465172e+02, 0.00000000e+00
3.04808486e-02, -2.28473432e-02, -4.91824567e-01, 1.27297813e+02, 0.00000000e+00
3.01828925e-02, -2.28500050e-02, -4.91833746e-01, 1.27855843e+02, 0.00000000e+00
3.05541791e-02, -2.23707482e-02, -4.91143405e-01, 1.25601074e+02, 0.00000000e+00
3.10921390e-02, -2.29948983e-02, -4.91704255e-01, 1.25725044e+02, 0.00000000e+00
2.97361221e-02, -2.35766750e-02, -4.91921216e-01, 1.27977257e+02, 0.00000000e+00
2.90248580e-02, -2.28296686e-02, -4.91493821e-01, 1.28908051e+02, 0.00000000e+00
2.89826933e-02, -2.31610462e-02, -4.91506577e-01, 1.28752823e+02, 0.00000000e+00
3.20281237e-02, -2.36041620e-02, -4.91463065e-01, 1.23425201e+02, 0.00000000e+00
2.82265060e-02, -2.35353038e-02, -4.90669727e-01, 1.29154282e+02, 0.00000000e+00
2.79007331e-02, -2.31393483e-02, -4.90330547e-01, 1.29822586e+02, 0.00000000e+00
2.80488953e-02, -2.29861904e-02, -4.90594745e-01, 1.29686768e+02, 0.00000000e+00
2.82096434e-02, -2.32146550e-02, -4.90771025e-01, 1.29374634e+02, 0.00000000e+00
2.88196150e-02, -2.41209529e-02, -4.90914106e-01, 1.28049179e+02, 0.00000000e+00
2.90132295e-02, -2.39448268e-02, -4.91157055e-01, 1.28101257e+02, 0.00000000e+00
2.77141631e-02, -2.30593309e-02, -4.89725590e-01, 1.30369598e+02, 0.00000000e+00
2.78706942e-02, -2.62603350e-02, -4.84606594e-01, 1.06612305e+02, 0.00000000e+00
2.74976306e-02, -2.61956658e-02, -4.84690368e-01, 1.04667747e+02, 0.00000000e+00
2.75250766e-02, -2.61511002e-02, -4.85018969e-01, 1.06390198e+02, 0.00000000e+00
2.76679508e-02, -2.60929447e-02, -4.85256970e-01, 1.07715141e+02, 0.00000000e+00
2.73363311e-02, -2.59928573e-02, -4.85194355e-01, 1.06563171e+02, 0.00000000e+00
2.71053500e-02, -2.54660267e-02, -4.85435784e-01, 1.07390831e+02, 0.00000000e+00
2.69261822e-02, -2.56057028e-02, -4.85270441e-01, 1.06655243e+02, 0.00000000e+00
2.74916813e-02, -2.58517172e-02, -4.85418350e-01, 1.07648193e+02, 0.00000000e+00
2.80839540e-02, -2.60319710e-02, -4.85587597e-01, 1.10814781e+02, 0.00000000e+00
2.64919605e-02, -2.59267911e-02, -4.84488249e-01, 1.03985863e+02, 0.00000000e+00
2.63896994e-02, -2.58166622e-02, -4.84579623e-01, 1.04596527e+02, 0.00000000e+00
2.65999660e-02, -2.60040462e-02, -4.84391034e-01, 1.03205536e+02, 0.00000000e+00
2.63587646e-02, -2.58658379e-02, -4.84430015e-01, 1.04149536e+02, 0.00000000e+00
2.75123380e-02, -2.42959894e-02, -4.83840525e-01, 1.00242065e+02, 0.00000000e+00
2.71207597e-02, -2.43022237e-02, -4.83471036e-01, 1.00862968e+02, 0.00000000e+00
2.67083794e-02, -2.46818122e-02, -4.85072464e-01, 1.06633720e+02, 0.00000000e+00
2.65806708e-02, -2.45310590e-02, -4.84810084e-01, 1.05983360e+02, 0.00000000e+00
2.67761759e-02, -2.43366733e-02, -4.84619945e-01, 1.05407288e+02, 0.00000000e+00
2.62035914e-02, -2.45612040e-02, -4.84383345e-01, 1.05791321e+02, 0.00000000e+00
2.73056496e-02, -2.52424963e-02, -4.85606253e-01, 1.08490662e+02, 0.00000000e+00
2.76620071e-02, -2.56707054e-02, -4.85637158e-01, 1.09139862e+02, 0.00000000e+00
2.74871010e-02, -2.50401199e-02, -4.85740900e-01, 1.09589783e+02, 0.00000000e+00
2.77121626e-02, -2.49514692e-02, -4.85913515e-01, 1.10892006e+02, 0.00000000e+00
2.72935014e-02, -2.49056052e-02, -4.85604197e-01, 1.08676361e+02, 0.00000000e+00
2.75158659e-02, -2.47428883e-02, -4.85745311e-01, 1.09819489e+02, 0.00000000e+00
2.82663554e-02, -2.54613440e-02, -4.86160934e-01, 1.12956841e+02, 0.00000000e+00
2.83009373e-02, -2.57962532e-02, -4.85928118e-01, 1.12300606e+02, 0.00000000e+00
2.82293819e-02, -2.58742571e-02, -4.85821098e-01, 1.11830910e+02, 0.00000000e+00
2.81646065e-02, -2.57492363e-02, -4.85884786e-01, 1.11669159e+02, 0.00000000e+00
2.78389379e-02, -2.50175148e-02, -4.87248927e-01, 1.18870949e+02, 0.00000000e+00
2.77261175e-02, -2.45490130e-02, -4.85920072e-01, 1.11021034e+02, 0.00000000e+00
2.80728154e-02, -2.48400122e-02, -4.86359090e-01, 1.13530670e+02, 0.00000000e+00
2.79299580e-02, -2.46355478e-02, -4.86158103e-01, 1.12215393e+02, 0.00000000e+00
2.82545667e-02, -2.16620285e-02, -4.86543328e-01, 1.21046875e+02, 0.00000000e+00
2.84228791e-02, -2.17960030e-02, -4.86748397e-01, 1.23216263e+02, 0.00000000e+00
2.80282274e-02, -2.29573660e-02, -4.86822218e-01, 1.20736366e+02, 0.00000000e+00
2.82494035e-02, -2.24318840e-02, -4.86960083e-01, 1.22837616e+02, 0.00000000e+00
2.78154109e-02, -2.16314942e-02, -4.86215264e-01, 1.17783409e+02, 0.00000000e+00
2.78447028e-02, -2.12805718e-02, -4.86209393e-01, 1.17010345e+02, 0.00000000e+00
2.80561484e-02, -2.14743447e-02, -4.86364156e-01, 1.18627563e+02, 0.00000000e+00
2.78405007e-02, -2.31664665e-02, -4.87288415e-01, 1.21667381e+02, 0.00000000e+00
2.76624784e-02, -2.33773552e-02, -4.87503231e-01, 1.22847298e+02, 0.00000000e+00
2.74739601e-02, -2.46898290e-02, -4.87689674e-01, 1.21783257e+02, 0.00000000e+00
2.74518039e-02, -2.43458841e-02, -4.87633318e-01, 1.22193703e+02, 0.00000000e+00
2.72682309e-02, -2.41734982e-02, -4.88604337e-01, 1.26115250e+02, 0.00000000e+00
2.73407605e-02, -2.37351451e-02, -4.88294601e-01, 1.26071732e+02, 0.00000000e+00
2.73643751e-02, -2.41691917e-02, -4.87861872e-01, 1.23625710e+02, 0.00000000e+00
2.73014642e-02, -2.45868471e-02, -4.88226891e-01, 1.23946274e+02, 0.00000000e+00
2.76782829e-02, -2.29792595e-02, -4.88275588e-01, 1.26890228e+02, 0.00000000e+00
2.79045217e-02, -2.46728305e-02, -4.86940622e-01, 1.17299583e+02, 0.00000000e+00
2.78723538e-02, -2.43218001e-02, -4.86890614e-01, 1.17204712e+02, 0.00000000e+00
2.77403686e-02, -2.41306052e-02, -4.87090856e-01, 1.19151268e+02, 0.00000000e+00
2.80079655e-02, -2.45127995e-02, -4.86382097e-01, 1.13549393e+02, 0.00000000e+00
2.78753024e-02, -2.27661896e-02, -4.86153334e-01, 1.19662025e+02, 0.00000000e+00
2.77097970e-02, -2.25607492e-02, -4.85919863e-01, 1.17699165e+02, 0.00000000e+00
2.72579994e-02, -2.41172742e-02, -4.84819978e-01, 1.05999748e+02, 0.00000000e+00
2.75283791e-02, -2.39689108e-02, -4.85344082e-01, 1.08286400e+02, 0.00000000e+00
2.71022320e-02, -2.42733955e-02, -4.85037267e-01, 1.06792542e+02, 0.00000000e+00
2.77260970e-02, -2.33125463e-02, -4.85205829e-01, 1.09961594e+02, 0.00000000e+00
2.80993376e-02, -2.37756651e-02, -4.84480441e-01, 1.07278542e+02, 0.00000000e+00
2.82942038e-02, -2.39757691e-02, -4.84304428e-01, 1.08047791e+02, 0.00000000e+00
2.77270135e-02, -2.33658236e-02, -4.85548854e-01, 1.12826851e+02, 0.00000000e+00
2.76901517e-02, -2.30238996e-02, -4.85221386e-01, 1.11284569e+02, 0.00000000e+00
2.73490939e-02, -2.37094648e-02, -4.88626093e-01, 1.27205566e+02, 0.00000000e+00
2.75623389e-02, -2.31732745e-02, -4.88448560e-01, 1.27420288e+02, 0.00000000e+00
2.75392253e-02, -2.32351944e-02, -4.88758951e-01, 1.28662445e+02, 0.00000000e+00
2.76642088e-02, -2.29892805e-02, -4.88988310e-01, 1.29831955e+02, 0.00000000e+00
2.80860122e-02, -2.52230633e-02, -4.89727259e-01, 1.26280922e+02, 0.00000000e+00
2.74739042e-02, -2.46872865e-02, -4.89193976e-01, 1.26276039e+02, 0.00000000e+00
2.73410678e-02, -2.44679265e-02, -4.88954008e-01, 1.26266243e+02, 0.00000000e+00
2.74934974e-02, -2.50683576e-02, -4.88781482e-01, 1.24311432e+02, 0.00000000e+00
2.77219191e-02, -2.41011120e-02, -4.89760607e-01, 1.28618118e+02, 0.00000000e+00
2.82525010e-02, -2.50506941e-02, -4.89987433e-01, 1.27081299e+02, 0.00000000e+00
2.78978385e-02, -2.42728703e-02, -4.89930928e-01, 1.28336502e+02, 0.00000000e+00
2.86884326e-02, -2.50359066e-02, -4.90310073e-01, 1.27279274e+02, 0.00000000e+00
2.80495398e-02, -2.41255052e-02, -4.90161598e-01, 1.28605530e+02, 0.00000000e+00
2.78445855e-02, -2.39510071e-02, -4.89982814e-01, 1.28997452e+02, 0.00000000e+00
2.84304377e-02, -2.41320468e-02, -4.90549266e-01, 1.28388382e+02, 0.00000000e+00
2.86611281e-02, -2.42866948e-02, -4.90689903e-01, 1.28039658e+02, 0.00000000e+00
2.90442407e-02, -2.62086727e-02, -4.86954749e-01, 1.17692543e+02, 0.00000000e+00
2.88048983e-02, -2.60787066e-02, -4.87096220e-01, 1.17607994e+02, 0.00000000e+00
2.92123817e-02, -2.64367014e-02, -4.87128556e-01, 1.18514793e+02, 0.00000000e+00
2.78740190e-02, -2.54509356e-02, -4.87706393e-01, 1.19953125e+02, 0.00000000e+00
2.80233920e-02, -2.56772880e-02, -4.87863302e-01, 1.19917702e+02, 0.00000000e+00
2.82345582e-02, -2.58494616e-02, -4.87711728e-01, 1.19204491e+02, 0.00000000e+00
2.83170603e-02, -2.59616934e-02, -4.87791389e-01, 1.19386330e+02, 0.00000000e+00
2.84800418e-02, -2.56113280e-02, -4.86800790e-01, 1.16473991e+02, 0.00000000e+00
2.86710262e-02, -2.58362666e-02, -4.86185998e-01, 1.14689659e+02, 0.00000000e+00
2.82573104e-02, -2.54441109e-02, -4.86975253e-01, 1.17173767e+02, 0.00000000e+00
2.80546043e-02, -2.52660029e-02, -4.87115651e-01, 1.17893715e+02, 0.00000000e+00
2.87911855e-02, -2.64272932e-02, -4.87916321e-01, 1.19811333e+02, 0.00000000e+00
2.86684446e-02, -2.62222458e-02, -4.87550139e-01, 1.18816879e+02, 0.00000000e+00
2.97595486e-02, -2.69889347e-02, -4.87711310e-01, 1.22909515e+02, 0.00000000e+00
2.97246929e-02, -2.69808285e-02, -4.88076180e-01, 1.23410309e+02, 0.00000000e+00
2.97924690e-02, -2.69738790e-02, -4.88411844e-01, 1.24236290e+02, 0.00000000e+00
2.95684040e-02, -2.68278420e-02, -4.87494528e-01, 1.20986992e+02, 0.00000000e+00
